Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Postal Code,Product ID,Sales,Quantity,Discount,Profit
CA-2017-140963,12/24/2015,12/27/2015,First Class,JB-15925,43017,TEC-MA-10001148,479.988,4,0.7,-383.9904
CA-2014-154627,12/24/2015,12/27/2015,First Class,JB-15925,43017,OFF-AR-10001958,27.168,2,0.2,2.7168
CA-2014-133753,8/9/2015,8/16/2015,Standard Class,DS-13180,48227,OFF-AR-10001026,2.2,1,0,0.968
CA-2014-113362,8/9/2015,8/16/2015,Standard Class,DS-13180,48227,FUR-TA-10003748,622.45,5,0,136.939
CA-2016-169166,8/9/2015,8/16/2015,Standard Class,DS-13180,48227,OFF-ST-10002485,21.98,1,0,0.2198
US-2016-120929,2/28/2015,3/4/2015,Standard Class,VD-21670,38401,FUR-CH-10004860,161.568,2,0.2,-28.2744
CA-2015-134782,2/28/2015,3/4/2015,Standard Class,VD-21670,38401,FUR-CH-10004477,389.696,8,0.2,43.8408
CA-2016-126158,9/13/2014,9/17/2014,Standard Class,EA-14035,28205,OFF-BI-10001679,18.648,7,0.7,-12.432
US-2016-105578,4/7/2017,4/12/2017,Standard Class,CS-12400,33614,FUR-TA-10001705,233.86,2,0.45,-102.048
CA-2017-134978,4/7/2017,4/12/2017,Standard Class,CS-12400,33614,FUR-TA-10003473,620.6145,3,0.45,-248.2458
CA-2015-145352,4/7/2017,4/12/2017,Standard Class,CS-12400,33614,OFF-BI-10001679,5.328,2,0.7,-3.552
CA-2017-135307,4/7/2017,4/12/2017,Standard Class,CS-12400,33614,FUR-FU-10004017,258.072,3,0.2,0
CA-2016-106341,4/7/2017,4/12/2017,Standard Class,CS-12400,33614,TEC-AC-10003832,617.976,3,0.2,-7.7247
CA-2017-163405,11/12/2017,11/16/2017,Standard Class,DB-13120,95051,OFF-PA-10002479,10.56,2,0,4.752
CA-2017-127432,6/4/2016,6/9/2016,Second Class,KL-16645,60610,OFF-PA-10003349,25.92,5,0.2,9.396
CA-2015-157812,6/4/2016,6/9/2016,Second Class,KL-16645,60610,FUR-FU-10000576,419.68,5,0.6,-356.728
CA-2017-145142,6/4/2016,6/9/2016,Second Class,KL-16645,60610,FUR-FU-10004351,11.688,3,0.6,-4.6752
US-2016-139486,6/4/2016,6/9/2016,Second Class,KL-16645,60610,TEC-PH-10000011,31.984,2,0.2,11.1944
CA-2015-158792,6/4/2016,6/9/2016,Second Class,KL-16645,60610,FUR-TA-10002607,177.225,5,0.5,-120.513
CA-2017-113558,6/4/2016,6/9/2016,Second Class,KL-16645,60610,FUR-FU-10002505,4.044,3,0.6,-2.8308
US-2015-138303,6/4/2016,6/9/2016,Second Class,KL-16645,60610,OFF-AR-10004685,7.408,2,0.2,1.2038
CA-2015-102848,6/1/2014,6/6/2014,Second Class,DW-13480,55044,FUR-CH-10004063,2001.86,7,0,580.5394
US-2017-129441,6/1/2014,6/6/2014,Second Class,DW-13480,55044,OFF-ST-10002276,166.72,2,0,41.68
CA-2016-168753,6/1/2014,6/6/2014,Second Class,DW-13480,55044,OFF-PA-10004082,47.88,6,0,23.94
CA-2016-126613,6/1/2014,6/6/2014,Second Class,DW-13480,55044,OFF-AP-10002945,1503.25,5,0,496.0725
US-2017-122637,6/1/2014,6/6/2014,Second Class,DW-13480,55044,OFF-PA-10000061,25.92,4,0,12.4416
CA-2015-147851,12/10/2016,12/15/2016,Second Class,LH-17155,94109,FUR-CH-10002965,321.568,2,0.2,28.1372
CA-2015-134894,9/11/2016,9/17/2016,Standard Class,KC-16540,92037,OFF-PA-10004569,7.61,1,0,3.5767
CA-2014-140795,9/11/2016,9/17/2016,Standard Class,KC-16540,92037,TEC-AC-10003832,3347.37,13,0,636.0003
CA-2016-136924,12/10/2016,12/13/2016,First Class,DL-13315,10024,OFF-ST-10001228,80.58,6,0,22.5624
US-2015-120161,12/10/2016,12/13/2016,First Class,DL-13315,10024,OFF-EN-10003296,361.92,4,0,162.864
CA-2014-103849,11/28/2015,12/4/2015,Standard Class,DR-12880,60623,FUR-FU-10002505,12.132,9,0.6,-8.4924
CA-2017-162929,11/28/2015,12/4/2015,Standard Class,DR-12880,60623,OFF-ST-10004804,82.368,2,0.2,-19.5624
CA-2015-113173,11/28/2015,12/4/2015,Standard Class,DR-12880,60623,OFF-ST-10001590,53.92,5,0.2,4.044
CA-2016-136406,11/28/2015,12/4/2015,Standard Class,DR-12880,60623,TEC-PH-10001580,647.904,6,0.2,56.6916
CA-2017-112774,12/1/2017,12/3/2017,Second Class,CC-12670,10009,TEC-AC-10000290,20.37,3,0,6.9258
CA-2017-101945,12/1/2017,12/3/2017,Second Class,CC-12670,10009,OFF-ST-10002790,221.55,3,0,6.6465
CA-2017-100650,12/1/2017,12/3/2017,Second Class,CC-12670,10009,OFF-BI-10003460,17.52,5,0.2,6.132
CA-2014-155852,6/8/2017,6/12/2017,Standard Class,Dl-13600,77506,OFF-AP-10002203,1.624,2,0.8,-4.466
CA-2016-113243,9/19/2014,9/21/2014,Second Class,SB-20290,77036,TEC-MA-10000822,3059.982,3,0.4,-509.997
CA-2017-118731,9/19/2014,9/21/2014,Second Class,SB-20290,77036,TEC-MA-10003353,2519.958,7,0.4,-251.9958
CA-2014-145576,6/6/2016,6/13/2016,Standard Class,RC-19825,60610,TEC-PH-10001433,328.224,4,0.2,28.7196
CA-2015-130736,11/10/2015,11/15/2015,Standard Class,AH-10210,94513,TEC-AC-10004469,79.9,2,0,35.156
CA-2017-137099,6/16/2017,6/20/2017,Standard Class,CB-12535,27514,OFF-AR-10003602,14.016,3,0.2,4.7304
CA-2017-156951,1/22/2016,1/28/2016,Standard Class,PG-18895,7960,OFF-FA-10003472,7.56,6,0,0.3024
CA-2017-164826,12/9/2017,12/13/2017,Standard Class,CA-12310,45231,OFF-ST-10004180,37.208,1,0.2,-7.4416
CA-2016-127250,12/9/2017,12/13/2017,Standard Class,CA-12310,45231,OFF-EN-10004386,57.576,3,0.2,21.591
CA-2015-149713,12/28/2017,1/2/2018,Second Class,KH-16690,94110,OFF-ST-10003208,725.84,4,0,210.4936
CA-2017-118640,7/30/2015,7/31/2015,First Class,HA-14920,94109,TEC-AC-10003628,209.93,7,0,92.3692
CA-2015-132906,7/30/2015,7/31/2015,First Class,HA-14920,94109,FUR-FU-10003274,5.28,3,0,2.3232
CA-2017-145233,7/30/2015,7/31/2015,First Class,HA-14920,94109,OFF-BI-10002557,10.92,3,0.2,4.095
CA-2015-128139,9/16/2017,9/17/2017,First Class,BB-10990,90301,OFF-PA-10002615,8.82,2,0,4.0572
US-2016-156986,9/16/2017,9/17/2017,First Class,BB-10990,90301,OFF-AR-10001427,5.98,1,0,1.5548
CA-2014-135405,10/13/2017,10/17/2017,Standard Class,AG-10495,19140,OFF-PA-10000673,11.648,2,0.2,4.0768
CA-2014-131450,10/13/2017,10/17/2017,Standard Class,AG-10495,19140,OFF-PA-10004470,18.176,4,0.2,5.9072
CA-2016-120180,10/13/2017,10/17/2017,Standard Class,AG-10495,19140,OFF-ST-10000876,59.712,6,0.2,5.9712
US-2016-100720,10/13/2017,10/17/2017,Standard Class,AG-10495,19140,OFF-LA-10002043,24.84,3,0.2,8.694
CA-2014-149958,9/26/2015,9/28/2015,Second Class,SC-20725,77070,OFF-BI-10004967,2.08,5,0.8,-3.432
US-2014-105767,9/26/2015,9/28/2015,Second Class,SC-20725,77070,TEC-PH-10001760,1114.4,7,0.2,376.11
CA-2016-161816,11/2/2015,11/6/2015,Standard Class,JO-15280,90004,FUR-TA-10002903,1038.84,5,0.2,51.942
CA-2016-121223,9/26/2015,10/2/2015,Standard Class,TB-21520,97206,OFF-PA-10000474,141.76,5,0.2,47.844
CA-2017-138611,9/26/2015,10/2/2015,Standard Class,TB-21520,97206,TEC-AC-10001956,239.8,5,0.2,47.96
CA-2017-117947,9/26/2015,10/2/2015,Standard Class,TB-21520,97206,OFF-PA-10004100,31.104,6,0.2,10.8864
US-2014-111171,12/18/2016,12/20/2016,Second Class,AH-10195,33319,OFF-BI-10000778,254.058,7,0.7,-169.372
CA-2015-138009,12/18/2016,12/20/2016,Second Class,AH-10195,33319,OFF-AP-10002684,194.528,2,0.2,24.316
CA-2017-163020,12/18/2016,12/20/2016,Second Class,AH-10195,33319,OFF-SU-10000646,961.48,5,0.2,-204.3145
CA-2017-153787,11/20/2016,11/24/2016,Second Class,NZ-18565,43229,OFF-FA-10002983,19.096,7,0.2,6.6836
CA-2017-133431,11/20/2016,11/24/2016,Second Class,NZ-18565,43229,OFF-LA-10004689,18.496,8,0.2,6.2424
US-2016-135720,11/20/2016,11/24/2016,Second Class,NZ-18565,43229,TEC-AC-10002001,255.984,2,0.2,54.3966
CA-2017-144694,11/20/2016,11/24/2016,Second Class,NZ-18565,43229,FUR-BO-10004709,86.97,3,0.5,-48.7032
CA-2015-168004,12/26/2014,12/28/2014,First Class,KL-16555,80906,FUR-FU-10004091,300.416,8,0.2,78.8592
US-2016-123470,12/26/2014,12/28/2014,First Class,KL-16555,80906,FUR-CH-10001891,230.352,3,0.2,20.1558
CA-2016-115917,12/26/2014,12/28/2014,First Class,KL-16555,80906,FUR-FU-10002918,218.352,3,0.2,-24.5646
CA-2016-147067,12/26/2014,12/28/2014,First Class,KL-16555,80906,OFF-BI-10004593,78.6,5,0.7,-62.88
CA-2017-167913,12/26/2014,12/28/2014,First Class,KL-16555,80906,OFF-FA-10004854,27.552,3,0.2,9.2988
CA-2017-106103,10/28/2016,11/3/2016,Standard Class,JD-15895,7109,OFF-PA-10002105,32.4,5,0,15.552
US-2017-127719,10/28/2016,11/3/2016,Standard Class,JD-15895,7109,OFF-ST-10002756,1082.48,8,0,10.8248
CA-2017-126221,10/28/2016,11/3/2016,Standard Class,JD-15895,7109,OFF-PA-10004243,56.91,3,0,27.3168
CA-2016-103947,10/28/2016,11/3/2016,Standard Class,JD-15895,7109,FUR-FU-10001861,77.6,4,0,38.024
CA-2016-160745,10/28/2016,11/3/2016,Standard Class,JD-15895,7109,OFF-BI-10002706,14.28,1,0,6.5688
CA-2016-132661,11/19/2017,11/23/2017,Standard Class,JH-15910,60623,FUR-TA-10002533,219.075,3,0.5,-131.445
CA-2017-140844,5/4/2015,5/9/2015,Second Class,AS-10225,10024,FUR-FU-10002671,26.8,2,0,12.864
CA-2016-137239,12/30/2014,1/4/2015,Standard Class,KB-16600,48180,OFF-AR-10003651,9.84,3,0,2.8536
US-2016-156097,6/1/2014,6/6/2014,Standard Class,CR-12625,8701,OFF-BI-10001072,45.48,3,0,20.9208
CA-2015-146563,6/1/2014,6/6/2014,Standard Class,CR-12625,8701,OFF-AR-10002135,289.2,6,0,83.868
CA-2016-123666,4/15/2017,4/17/2017,First Class,SH-20395,22204,OFF-AR-10002804,4.89,1,0,2.0049
CA-2016-143308,9/12/2016,9/14/2016,Second Class,BP-11185,80004,FUR-FU-10001918,15.136,4,0.2,3.5948
CA-2017-132682,9/12/2016,9/14/2016,Second Class,BP-11185,80004,FUR-CH-10004086,466.768,2,0.2,52.5114
CA-2014-156314,9/12/2016,9/14/2016,Second Class,BP-11185,80004,FUR-FU-10001756,15.232,1,0.2,1.7136
US-2017-106663,9/12/2016,9/14/2016,Second Class,BP-11185,80004,OFF-LA-10000634,6.264,3,0.2,2.0358
CA-2017-111178,9/27/2014,10/3/2014,Standard Class,TS-21205,7601,FUR-FU-10001588,87.54,3,0,37.6422
CA-2017-130351,8/9/2014,8/16/2014,Standard Class,AG-10525,33710,TEC-PH-10002398,178.384,2,0.2,22.298
US-2017-119438,8/9/2014,8/16/2014,Standard Class,AG-10525,33710,OFF-PA-10001937,15.552,3,0.2,5.4432
CA-2016-164511,12/28/2014,12/30/2014,First Class,SP-20860,19143,OFF-AR-10003373,99.136,4,0.2,8.6744
US-2017-168116,11/4/2014,11/9/2014,Standard Class,NM-18445,10024,FUR-CH-10002602,135.882,1,0.1,24.1568
CA-2014-157784,11/4/2014,11/9/2014,Standard Class,NM-18445,10024,TEC-MA-10002927,3991.98,2,0,1995.99
CA-2017-161480,11/4/2014,11/9/2014,Standard Class,NM-18445,10024,TEC-PH-10004093,275.94,6,0,80.0226
US-2014-117135,11/4/2014,11/9/2014,Standard Class,NM-18445,10024,TEC-AC-10000892,360,4,0,129.6
CA-2015-131534,11/4/2014,11/9/2014,Standard Class,NM-18445,10024,OFF-ST-10002974,43.57,1,0,13.071
CA-2015-119291,9/19/2014,9/24/2014,Standard Class,FA-14230,90805,OFF-FA-10000624,7.16,2,0,3.58
CA-2017-114552,4/23/2016,4/27/2016,Standard Class,GK-14620,92345,OFF-BI-10004593,251.52,6,0.2,81.744
CA-2016-163755,4/23/2016,4/27/2016,Standard Class,GK-14620,92345,TEC-AC-10001908,99.99,1,0,34.9965
CA-2015-142027,11/3/2017,11/5/2017,Second Class,DJ-13510,37130,FUR-FU-10001967,15.992,1,0.2,0.9995
CA-2014-138527,8/30/2016,9/1/2016,First Class,PO-18850,19143,TEC-PH-10003645,290.898,3,0.4,-67.8762
CA-2014-112158,8/30/2016,9/1/2016,First Class,PO-18850,19143,OFF-ST-10000675,54.224,2,0.2,3.389
CA-2014-113887,8/30/2016,9/1/2016,First Class,PO-18850,19143,FUR-CH-10003312,786.744,4,0.3,-258.5016
CA-2017-146136,8/30/2016,9/1/2016,First Class,PO-18850,19143,OFF-LA-10001074,100.24,10,0.2,33.831
US-2017-100048,8/30/2016,9/1/2016,First Class,PO-18850,19143,OFF-BI-10001524,37.764,6,0.7,-27.6936
CA-2014-153150,4/25/2016,4/29/2016,Second Class,JL-15850,19134,TEC-PH-10004614,82.8,2,0.4,-20.7
CA-2014-130092,4/25/2016,4/29/2016,Second Class,JL-15850,19134,OFF-BI-10001153,20.724,2,0.7,-13.816
CA-2017-108910,4/25/2016,4/29/2016,Second Class,JL-15850,19134,OFF-BI-10001982,4.896,3,0.7,-3.4272
CA-2014-104472,9/1/2015,9/4/2015,Second Class,DB-13615,90045,OFF-BI-10001922,4.752,1,0.2,1.6038
CA-2016-112942,9/1/2015,9/4/2015,Second Class,DB-13615,90045,TEC-CO-10001449,959.984,2,0.2,335.9944
CA-2016-142335,9/1/2015,9/4/2015,Second Class,DB-13615,90045,OFF-BI-10004140,14.368,4,0.2,4.49
CA-2014-117429,7/12/2014,7/17/2014,Standard Class,AC-10420,94122,OFF-BI-10003314,7.712,2,0.2,2.7956
CA-2016-114713,7/12/2014,7/17/2014,Standard Class,AC-10420,94122,FUR-TA-10004575,698.352,3,0.2,-17.4588
CA-2017-144113,6/22/2015,6/26/2015,Second Class,KL-16645,84041,OFF-FA-10000490,4.96,4,0,2.3312
US-2016-150861,4/13/2014,4/17/2014,Second Class,JD-15895,19140,OFF-AR-10000122,17.856,4,0.2,1.116
CA-2017-131954,4/13/2014,4/17/2014,Second Class,JD-15895,19140,OFF-BI-10003656,509.97,10,0.7,-407.976
CA-2014-132500,4/13/2014,4/17/2014,Second Class,JD-15895,19140,OFF-FA-10002780,30.992,13,0.2,10.0724
CA-2014-112326,4/13/2014,4/17/2014,Second Class,JD-15895,19140,TEC-PH-10000702,71.928,12,0.4,8.3916
US-2016-146710,12/20/2015,12/24/2015,Standard Class,CS-12130,78745,OFF-ST-10000107,88.8,4,0.2,-2.22
CA-2014-124429,6/15/2017,6/19/2017,Standard Class,CC-12550,94122,TEC-PH-10002293,47.976,3,0.2,4.7976
CA-2016-150889,7/8/2017,7/12/2017,Standard Class,TD-20995,1852,OFF-AR-10004027,7.56,3,0,3.0996
CA-2017-126074,7/8/2017,7/12/2017,Standard Class,TD-20995,1852,OFF-PA-10000249,24.56,2,0,11.5432
CA-2016-110499,7/8/2017,7/12/2017,Standard Class,TD-20995,1852,OFF-AR-10001374,12.96,2,0,4.1472
CA-2015-135272,9/1/2016,9/3/2016,First Class,AB-10060,10009,TEC-AC-10000290,6.79,1,0,2.3086
CA-2016-140928,9/1/2016,9/3/2016,First Class,AB-10060,10009,OFF-PA-10001970,24.56,2,0,11.5432
CA-2014-106803,9/1/2016,9/3/2016,First Class,AB-10060,10009,OFF-BI-10002160,3.048,1,0.2,1.0668
CA-2017-117240,9/1/2016,9/3/2016,First Class,AB-10060,10009,OFF-PA-10001970,49.12,4,0,23.0864
CA-2017-133333,9/1/2016,9/3/2016,First Class,AB-10060,10009,OFF-BI-10004995,4355.168,4,0.2,1415.4296
CA-2015-112319,4/8/2016,4/13/2016,Standard Class,JL-15505,10035,FUR-BO-10002268,388.704,6,0.2,-4.8588
CA-2017-126046,4/8/2016,4/13/2016,Standard Class,JL-15505,10035,OFF-EN-10001137,8.26,2,0,3.7996
CA-2015-114923,4/8/2016,4/13/2016,Standard Class,JL-15505,10035,OFF-AR-10002399,17.04,4,0,6.9864
CA-2014-162775,4/8/2016,4/13/2016,Standard Class,JL-15505,10035,OFF-PA-10002713,34.4,5,0,15.824
CA-2014-106810,4/23/2016,4/28/2016,Standard Class,HK-14890,28205,OFF-PA-10002666,36.24,5,0.2,11.325
CA-2016-157245,3/8/2017,3/11/2017,First Class,VB-21745,31907,OFF-AP-10001124,647.84,8,0,168.4384
CA-2017-104220,3/8/2017,3/11/2017,First Class,VB-21745,31907,OFF-LA-10001158,20.7,2,0,9.936
CA-2014-165974,9/25/2017,10/1/2017,Standard Class,KW-16435,10009,OFF-LA-10001158,20.7,2,0,9.936
CA-2015-144267,9/25/2017,10/1/2017,Standard Class,KW-16435,10009,FUR-CH-10000785,488.646,3,0.1,86.8704
US-2015-157014,9/25/2017,10/1/2017,Standard Class,KW-16435,10009,OFF-AR-10003732,5.56,2,0,1.4456
CA-2015-154921,9/25/2017,10/1/2017,Standard Class,KW-16435,10009,FUR-FU-10000023,47.12,8,0,20.7328
CA-2017-129567,9/24/2014,9/29/2014,Standard Class,JD-16060,94109,OFF-ST-10001713,211.96,4,0,8.4784
CA-2015-154620,10/21/2016,10/21/2016,Same Day,MK-17905,6040,OFF-BI-10002412,23.2,4,0,10.44
CA-2015-115938,10/21/2016,10/21/2016,Same Day,MK-17905,6040,OFF-SU-10001225,7.36,2,0,0.1472
CA-2016-105256,10/21/2016,10/21/2016,Same Day,MK-17905,6040,OFF-ST-10002406,104.79,7,0,29.3412
CA-2014-156433,10/21/2016,10/21/2016,Same Day,MK-17905,6040,FUR-BO-10002545,1043.92,4,0,271.4192
CA-2017-151428,5/29/2017,6/4/2017,Standard Class,GT-14755,78550,OFF-PA-10002036,25.92,5,0.2,9.396
CA-2015-124653,5/29/2017,6/4/2017,Standard Class,GT-14755,78550,OFF-ST-10002205,53.424,3,0.2,4.6746
CA-2015-101910,7/23/2014,7/27/2014,Standard Class,AG-10900,85705,OFF-BI-10001982,8.16,5,0.7,-5.712
CA-2017-105809,7/23/2014,7/27/2014,Standard Class,AG-10900,85705,TEC-AC-10003911,1023.936,8,0.2,179.1888
CA-2016-136133,7/23/2014,7/27/2014,Standard Class,AG-10900,85705,OFF-AR-10000658,9.24,1,0.2,0.924
CA-2016-115504,7/23/2014,7/27/2014,Standard Class,AG-10900,85705,TEC-AC-10002076,479.04,10,0.2,-29.94
CA-2017-135783,9/28/2016,10/1/2016,First Class,MM-18280,62301,OFF-PA-10003039,99.136,4,0.2,30.98
CA-2014-134313,8/27/2017,9/1/2017,Standard Class,AR-10405,2038,FUR-TA-10004915,1488.424,7,0.3,-297.6848
CA-2015-140921,4/28/2015,5/5/2015,Standard Class,RA-19915,77095,OFF-AP-10000696,8.652,3,0.8,-20.3322
CA-2014-151995,4/28/2015,5/5/2015,Standard Class,RA-19915,77095,OFF-ST-10003327,23.832,3,0.2,2.6811
CA-2017-143686,4/28/2015,5/5/2015,Standard Class,RA-19915,77095,OFF-BI-10000309,12.176,4,0.8,-18.8728
CA-2015-106565,10/28/2016,10/29/2016,First Class,AS-10285,94109,OFF-PA-10004734,50.96,7,0,25.48
CA-2016-149370,10/28/2016,10/29/2016,First Class,AS-10285,94109,OFF-BI-10002225,49.536,3,0.2,17.3376
CA-2014-140858,6/26/2015,6/29/2015,Second Class,LA-16780,48180,TEC-AC-10004708,41.9,2,0,8.799
CA-2017-101434,11/27/2015,12/2/2015,Standard Class,DO-13435,33024,FUR-TA-10000617,375.4575,3,0.45,-157.0095
US-2014-102071,11/27/2015,12/2/2015,Standard Class,DO-13435,33024,TEC-AC-10002335,83.976,3,0.2,-1.0497
CA-2017-126956,12/3/2015,12/7/2015,Standard Class,DK-13225,19140,TEC-MA-10001681,482.34,4,0.7,-337.638
CA-2017-129462,12/3/2015,12/7/2015,Standard Class,DK-13225,19140,FUR-FU-10001935,2.96,1,0.2,0.777
CA-2016-165316,11/24/2014,11/26/2014,First Class,NG-18430,45231,OFF-AR-10004757,2.624,1,0.2,0.4264
US-2014-115987,12/11/2017,12/15/2017,Standard Class,MV-18190,10009,OFF-BI-10000050,23.36,4,0.2,7.884
US-2017-156083,12/11/2017,12/15/2017,Standard Class,MV-18190,10009,TEC-AC-10001998,39.98,2,0,13.5932
US-2016-137547,9/21/2014,9/23/2014,Second Class,JG-15115,98198,TEC-PH-10003012,246.384,2,0.2,27.7182
CA-2015-100454,9/21/2014,9/23/2014,Second Class,JG-15115,98198,TEC-CO-10002313,1799.97,3,0,701.9883
CA-2016-161669,6/7/2014,6/10/2014,Second Class,BP-11095,61604,OFF-BI-10003982,12.462,3,0.8,-20.5623
CA-2015-114300,6/30/2017,7/5/2017,Standard Class,VP-21730,89115,OFF-BI-10004492,75.792,3,0.2,25.5798
CA-2017-107503,10/17/2017,10/19/2017,Second Class,SS-20140,2886,OFF-ST-10000798,49.96,2,0,9.4924
CA-2014-107755,10/17/2017,10/19/2017,Second Class,SS-20140,2886,OFF-PA-10002552,12.96,2,0,6.2208
CA-2016-152534,10/31/2015,11/4/2015,Standard Class,HP-14815,49201,OFF-SU-10002573,70.12,4,0,21.036
CA-2016-113747,9/8/2016,9/10/2016,Second Class,AG-10675,77036,OFF-ST-10001580,35.952,3,0.2,3.5952
CA-2016-123274,9/8/2016,9/10/2016,Second Class,AG-10675,77036,FUR-BO-10004834,2396.2656,4,0.32,-317.1528
CA-2014-125612,9/8/2016,9/10/2016,Second Class,AG-10675,77036,OFF-ST-10000934,131.136,4,0.2,-32.784
CA-2017-161984,9/8/2016,9/10/2016,Second Class,AG-10675,77036,TEC-AC-10000158,57.584,2,0.2,0.7198
CA-2014-133851,12/24/2014,12/26/2014,First Class,LF-17185,33180,OFF-PA-10001947,9.568,2,0.2,3.4684
CA-2016-134474,4/16/2014,4/20/2014,Standard Class,SP-20650,28403,OFF-AR-10003478,39.072,6,0.2,9.768
CA-2014-149020,12/24/2017,12/29/2017,Standard Class,RF-19840,10024,OFF-AP-10004249,35.91,3,0,9.6957
CA-2016-134362,12/8/2017,12/12/2017,Standard Class,KH-16510,94110,TEC-AC-10000158,179.95,5,0,37.7895
CA-2014-136742,12/8/2017,12/12/2017,Standard Class,KH-16510,94110,TEC-CO-10004115,1199.976,3,0.2,434.9913
CA-2016-158099,12/8/2017,12/12/2017,Standard Class,KH-16510,94110,OFF-PA-10003724,27.15,5,0,13.3035
CA-2015-131128,12/8/2017,12/12/2017,Standard Class,KH-16510,94110,FUR-TA-10002041,1004.024,7,0.2,-112.9527
CA-2014-148488,12/8/2017,12/12/2017,Standard Class,KH-16510,94110,OFF-PA-10002893,9.68,1,0,4.6464
CA-2017-114636,12/8/2017,12/12/2017,Standard Class,KH-16510,94110,OFF-LA-10003766,28.35,9,0,13.608
CA-2016-116736,12/8/2017,12/12/2017,Standard Class,KH-16510,94110,OFF-PA-10001970,55.98,1,0,27.4302
US-2014-158638,12/8/2017,12/12/2017,Standard Class,KH-16510,94110,FUR-BO-10001972,1336.829,13,0.15,31.4548
CA-2017-111689,12/8/2017,12/12/2017,Standard Class,KH-16510,94110,FUR-CH-10003956,113.568,2,0.2,-18.4548
CA-2015-129098,11/3/2017,11/7/2017,Standard Class,KC-16675,98105,OFF-PA-10000157,139.86,7,0,65.7342
US-2017-123463,11/3/2017,11/7/2017,Standard Class,KC-16675,98105,FUR-CH-10001891,307.136,4,0.2,26.8744
CA-2016-165148,6/24/2017,6/28/2017,Standard Class,CJ-12010,92646,OFF-AR-10004344,95.92,8,0,25.8984
CA-2014-134061,4/14/2016,4/18/2016,Standard Class,PB-19150,90004,FUR-CH-10004886,383.8,5,0.2,38.38
CA-2015-143602,11/6/2017,11/10/2017,Standard Class,VB-21745,40475,OFF-PA-10003845,5.78,1,0,2.8322
CA-2017-115364,3/4/2017,3/9/2017,Standard Class,SP-20860,90045,OFF-AR-10001573,9.32,4,0,2.7028
CA-2017-150707,3/4/2017,3/9/2017,Standard Class,SP-20860,90045,OFF-EN-10000483,15.25,1,0,7.015
CA-2014-104976,6/22/2014,6/25/2014,First Class,JE-15745,80027,TEC-AC-10004114,196.752,6,0.2,56.5662
CA-2017-132934,10/19/2017,10/23/2017,Standard Class,MP-17965,1841,FUR-FU-10004712,56.56,4,0,14.7056
CA-2017-133256,10/19/2017,10/23/2017,Standard Class,MP-17965,1841,OFF-ST-10000918,32.7,3,0,8.502
CA-2016-105494,8/21/2017,8/23/2017,Second Class,NF-18385,39212,FUR-CH-10000015,866.4,4,0,225.264
CA-2016-140634,11/23/2017,11/26/2017,Second Class,JM-15265,48187,FUR-FU-10003347,28.4,2,0,11.076
CA-2014-144407,11/23/2017,11/26/2017,Second Class,JM-15265,48187,OFF-BI-10001543,287.92,8,0,138.2016
CA-2017-160983,9/12/2014,9/13/2014,First Class,SD-20485,10801,TEC-MA-10000029,69.99,1,0,30.0957
US-2016-114622,10/1/2017,10/8/2017,Standard Class,KH-16630,78207,OFF-AR-10000369,6.672,6,0.2,0.5004
CA-2017-150959,4/15/2016,4/21/2016,Standard Class,RB-19795,28052,OFF-BI-10004584,189.588,2,0.7,-145.3508
CA-2017-132353,4/15/2016,4/21/2016,Standard Class,RB-19795,28052,TEC-AC-10004659,408.744,7,0.2,76.6395
CA-2016-130477,4/15/2016,4/21/2016,Standard Class,RB-19795,28052,TEC-AC-10004659,291.96,5,0.2,54.7425
CA-2017-143259,4/15/2016,4/21/2016,Standard Class,RB-19795,28052,OFF-ST-10000617,4.768,2,0.2,-0.7748
CA-2017-137596,6/6/2016,6/7/2016,First Class,DB-13060,1852,OFF-ST-10003306,714.3,5,0,207.147
CA-2015-133627,12/19/2014,12/25/2014,Standard Class,MK-18160,32216,OFF-BI-10000773,4.812,2,0.7,-3.6892
CA-2017-102519,12/19/2014,12/25/2014,Standard Class,MK-18160,32216,TEC-AC-10002600,247.8,5,0.2,-18.585
US-2014-141215,6/12/2016,6/14/2016,Second Class,PO-19180,60623,TEC-MA-10002937,1007.979,3,0.3,43.1991
CA-2016-165218,6/12/2016,6/14/2016,Second Class,PO-19180,60623,OFF-PA-10001970,313.488,7,0.2,113.6394
CA-2014-138296,9/15/2017,9/19/2017,Standard Class,BB-11545,77070,OFF-PA-10002230,31.872,8,0.2,11.5536
CA-2015-111164,1/20/2017,1/23/2017,Second Class,CV-12805,10024,FUR-CH-10003396,207.846,3,0.1,2.3094
CA-2016-149797,9/5/2016,9/7/2016,Second Class,PK-19075,48227,FUR-FU-10000246,12.22,1,0,3.666
CA-2014-132962,9/5/2016,9/7/2016,Second Class,PK-19075,48227,OFF-ST-10000060,194.94,3,0,23.3928
CA-2015-115091,9/5/2016,9/7/2016,Second Class,PK-19075,48227,OFF-ST-10003058,70.95,3,0,20.5755
CA-2017-144932,9/5/2016,9/7/2016,Second Class,PK-19075,48227,OFF-PA-10002222,91.36,4,0,42.0256
CA-2017-114216,9/5/2016,9/7/2016,Second Class,PK-19075,48227,FUR-CH-10002372,242.94,3,0,29.1528
CA-2016-140081,9/5/2016,9/7/2016,Second Class,PK-19075,48227,OFF-LA-10001317,22.05,7,0,10.584
